"EBBITT HOUSE; WASHINGTON, D.C.",38.898056,-77.0333288
"Cote Jardin",43.8451265,6.22114684962406
"MURRAY HILL HOTEL",38.2903476,-85.5882941
"THE ARENA",18.0170562,-66.9410003556412
"DELMONICO'S [NY?]",40.7050005,-74.0102731
"Toula'",11.3715026,-7.4304531
"restaurant, Les Grandes Marches, Place de la Bastille, France",48.8529638,2.3701915
"[FLA.]",49.4322041,1.8010393
"Concorde",43.6595612,1.3605827
"LUCERNE,SWITZERLAND",47.0505452,8.3054682
"[ST.DENIS]",39.2226072,-76.7046922
"Kronenhalle",47.3675511,8.5457188
"[ATLANTIC CITY, NJ]",39.3642852,-74.4229351
"MANHATTAN HOTEL, NEW YORK, NY",40.7902778,-73.9597222
"NASSAU, NP",25.0134818,-77.5473325
"DELMONICO'S, NY",40.7050005,-74.0102731
"STEAMSHIP NORTHWEST",51.509002,-0.005638369030701
"SOUTH POLAND,ME.",44.0228511,-70.3647779
"UNION CLUB",51.5140199,-0.131075856025245
"Bar de l'Hotel Royal",45.5219737,-73.5846637
"MONTREAL [CANADA?]",45.4972159,-73.6103642
"NASSAU,BAHAMAS",25.0783456,-77.3383331
"LA MUETTE, [PARIS, FRANCE]",48.8580816,2.2741958
"MURRAY HILL HOTEL, NEW YORK, NY",40.7481574,-73.97875
"Ile de France",48.6443057,2.7537863
"TREMONT TEMPLE,BOSTON MASS",42.3573197,-71.0608844
"DINING CAR SERVICE",56.87222675,-5.44946481244184
"LITTLE HUNGARY, (?)",51.3731728,-0.0982035
"Chez Edgard",48.1163939,-1.6046602
"(ROME,ITALY)",41.8933203,12.4829321
"BELLEVUE-STRATFORD HOTEL",39.94908785,-75.1648650745882
"ON BOARD",39.627067,19.9255129
"Condi",40.6799465,-112.0046612
"ART INSTITUTE ,CHICAGO,IL;",41.8789219,-87.6217188
"Hotel-Restaurant du Mont-Blanc",46.1802073,6.1399989
"Edwardian Room",52.48066165,-1.90296625592878
"J.C's",39.9118004,15.7690957
"[LONDON,ENGLAND ?]",51.5073219,-0.1276474
"GERMANTOWN (PA?)",40.0434449,-75.1801775
"WACO, TEXAS",31.549333,-97.1466695
"ELLICOTT SQUARE, BUFFALO, [NY];",42.734504,-78.7314182
"HELENA, MONTANA",46.592712,-112.036109
"PHILADELPHIA [PA]",39.9523993,-75.1635899
"Hotel des Indes",52.0839188,4.31321716263538
"ENROUTE",30.742217,-85.848935
"Chula Vista",32.6400541,-117.0841955
"VENDOME HOTEL,NY",47.2456052,3.231976
"[GLENWOOD SPRINGS, CO]",39.5507448,-107.3255001
"Hotel St. Francis",35.68626315,-105.940116052413
"TRANSPORT",44.7623918,20.4898939420729
"S.S. Independence",-35.8278979,137.7058897
"OLD POINT, COMFORT, VA",34.4152759,-117.8336737
"FRANKFORT, GERMANY",50.110653,8.682093
"SPRINGFIELD, MA",42.1014831,-72.589811
"BROOKLYN GERMANIA",52.51167,13.4136993
"CINCINNATI, 0H",39.1014537,-84.5124602
"LINCOLN CLUB [NY]",40.7525833,-73.8795441559895
"NYACK, NY",41.0906519,-73.9179146
"57 BROAD ST. NY",40.6255432,-74.0772994766436
"BROWN PALACE HOTEL,DENVER,[CO]",39.7448337,-104.9878811
"HAMBURG, GERMANY",53.550341,10.000654
"Shopsy's",43.6511649,-79.3838083
"DELMONICO'S  NY",40.7050005,-74.0102731
"Restaurant Kronenhalle",47.3675511,8.5457188
"102 EAST MADISON ST.",39.995833,-75.1109512
"MONTREAL,CANADA",45.4972159,-73.6103642
"COPENHAGEN, DENMARK",55.6867243,12.5700724
"Sirloin Room",44.7890139,-93.2190116
"HOTEL BRUNSWICK; NY",40.6594065,-73.9813641
"THE RUSSELL [OTTAWA,CANADA]",45.3716839,-75.3797952
"ELLICOTT CLUB (BUFFALO NY?)",42.734504,-78.7314182
"DAMPFER "WILHELM DER GROSSE"",53.22869435,7.45518467175925
"S.S. "TRINIDAD"",7.0784142,-73.2060644
"Fisherman's Grotto",37.8090175,-122.4162606
"57 BROAD STREET - NY",40.6255432,-74.0772994766436
"NEW HAVEN, CONN",41.3082138,-72.9250518
"UNION LEAGUE OF PHILADELPHIA",39.9499842,-75.1646153656258
"ABOARD",30.337233,-84.38735
"Kay Kay Garden",10.6271001,15.0307999
"WILLOW GROVE PARK, PA",41.21006605,-74.0392663146401
"BOSTON, MA",42.3604823,-71.0595678
"Chez Francis",48.8650517,2.3018704
"Scandia",45.2535777,-92.8057669
"La Ronde",46.3003168,-0.8057803
"ALMS HOTEL, CINCINNATI, OH",39.1266263,-84.4849914487578
"Het Jagertje",51.6496393,4.7506625
"CLEVELAND, OHIO",41.5051613,-81.6934446
"MURRAY HILL HOTEL [NYC]",40.7481574,-73.97875
"MANHATTAN BEACH HOTEL,[NY]",40.57667355,-73.9410673306364
"25 PARK ROW, [NY]",40.711453,-74.0074528
"CANNON STREET HOTEL[LONDON]",51.511476,-0.089528
"CARNEGIE HALL NYC",40.76503,-73.9798868158842
"16 EAST 16TH STREET, [NEW YORK]",40.6348646,-73.9626007
"(NEW YORK, NY?)",40.7306458,-73.9866136
"DENBIGH FARM, CT",53.1853776,-3.4178289
"AUDITORIUM HOTEL [CHICAGO IL]",41.9253235,-87.7700097242894
"[TOKYO,JAPAN]?",34.2255804,139.294774527387
"Oscar's",53.47686,-2.237273
"[HAVANA,CUBA]",22.1883069,113.5493076
"DELMONICO'S, NEW YORK",40.7050005,-74.0102731
"Maxim's",-22.13969775,-51.3981577370176
"CINCINNATI , OHIO",39.1014537,-84.5124602
"ADELAIDE, AUSTRALIA",-34.9274284,138.599899
"PRINCETON INN,NJ",42.272873,-83.757224
"LOS ANGELES,CA;",34.054935,-118.244476
"CAPRI,ITALY",45.118845,7.331914
"NY",43.1561681,-75.8449946
"AUDITORIUM HOTEL, (CHICAGO, IL?)",41.9253235,-87.7700097242894
"SHERRY'S [NY]",41.368572,-73.6096154
"DELMONICO'S, NY;",40.7050005,-74.0102731
"The Plaza Hotel",51.2078406,4.4194115
"ODD FELLOWS HALL",35.3042445,-86.9580607
"PANAMA",35.266906,-119.0567707
"75 ST. & COLUMBUS AVE. NY",40.875112,-73.24068
"UNION, S.C.",34.7151939,-81.6237462
"MECHANICS' HALL, BOSTON, MA",42.3481531,-71.0797737
"CHICAGO BEACH HOTEL",41.6949986,-87.5794371387248
"NASSAU, THE BAHAMAS",25.0783456,-77.3383331
"NEW BRIGHTON, S.I.",45.0628999,-93.2060969
"restaurant La Perigourdine, France",45.53948135,0.66631640579971
"CHATTANOOGA, TENN.",35.0456297,-85.3096801
"Chez Les Anges",47.4818162,-0.5671291
"Restaurant La Gousse D'Ail",44.125106,5.1797465
"HOFFMAN HOUSE, THE, [?NEW YORK, NY]",41.9349027,-74.0227220925811
"WASHINGTON,[D.C.]",38.8949549,-77.0366456
"White Tower Restaurant",37.216651,-112.5507628
"CINCINNATI,OHIO",39.1014537,-84.5124602
"WHITEHALL PLACE, LONDON, ENGLAND",51.5055808,-0.1267909
"Taverne Provence",44.0922155,6.2341898
"300 PEARL STREET,NEW YORK,NY",40.6102233,-73.759176
"[EN ROUTE TO CANTON?]",55.8761128,-3.1070315
"SAVOY, NEW YORK, NY",40.7623826,-73.9655675291268
"OLD ORCHARD BEACH, ME;",43.517684,-70.377731
"TAPLOW COURT, LONDON, ENGLAND",51.3986422,-0.1728997
"[PROVIDENCE, R.I.]",41.8239891,-71.4128343
"Gramercy Inn",32.3169358,-106.750119996138
"TORONTO,CANADA",43.653963,-79.387207
"COLUMBUS, OH",39.9622601,-83.0007065
"Frankfurter Stubb",50.047027,8.6955745
"BOODY HOUSE, TOLEDO, OH",41.6371731,-83.5461155
"MACAO",22.1899448,113.5380454
"Terrass",59.4373139,24.7506482
"RECTOR'S ,NY",42.862298,-74.016515
"PAWTUCKET,RI",41.878711,-71.3825558
"[NY STATE]",39.8208333,-77.2306389
"BEAVER ST. ",53.4757635,-2.2391887
"BARCELONE,{?}",41.3828939,2.1774322
"ST. DENIS HOTEL",39.2226072,-76.7046922
"MORRISTOWN, NJ",40.7970384,-74.4809492
"DELMONICO'S NEW YORK,NY",40.7050005,-74.0102731
"ST. MARKS PLACE [NY]",40.6818357,-73.979975
"HOTEL DEL CORONADO, SAN DIEGO COUNTY, CA",32.6803508,-117.177892
"ST. CROIX, V.I.",29.431588,-95.2396188
"Dante",36.0267476,-83.992966
"663 BROADWAY,NY",40.62466235,-74.1138199394669
"NEW YORK YACHT CLUB, NY",40.7555778,-73.9815595
"[DELMONICO'S,NEW YORK NY]",40.7050005,-74.0102731
"COOPER HALL",42.6863185,-73.81958505
"FRANCONIA NOTCH NH,",44.1886546,-71.6799174
"Alexis",41.0633703,-90.5559675
"SCOTTSDALE, AZ",33.5091215,-111.8992365
"Osteria del Circo",46.2352317,10.8267156
"21 ANN STREET",43.8790954615385,-79.7391224615385
"Le Duc",48.1842359,-2.4039406
"61 CORTLANDT ST.,NY",40.6298032,-74.1322851907591
"THE SAVOY [NY]",40.7623826,-73.9655675291268
"General Mess",49.5354017,6.0258523
"NEW YORK,NY",40.7306458,-73.9866136
"90 FULTON ST., NEW YORK, NY",40.7091565,-74.0060257775198
"METROPOLITAN CLUB, NEW YORK, NY",40.76486385,-73.9719356710202
"NEW GAITY RESTAURANT",54.1534822,-4.4788405
"362 SIXTH AVE. NY",42.7965419,-73.9519965
"PHILADELPHIA BOURSE",39.94974755,-75.1481877458217
"Au Quai D'Orsay",-37.815058,144.967541
"restaurant Taillevent, France",43.7087757,3.1684279
"EN ROUTE "H.H.MEIER"",48.12902485,11.5814883046333
"ELKS CLUB,  NEW HAVEN, CONN.",41.3075971,-72.9214909
"8 CENTRAL AVENUE, NEWARK, NJ",40.7487529,-74.1955449
"Le Delmonico",-33.3817284,-70.57982
"The Woodstock Inn",39.33056635,-76.8702295196238
"BUFFALO, NY",42.8867166,-78.8783922
"Le Relais Napoleon",45.2282331,6.77654206664027
"[NEW YORK, NY?]",40.7306458,-73.9866136
"ZURICH, AUSTRIA",47.5863882,12.1727522
"SYRACUSE NY",43.0481221,-76.1474244
"[PHILADELPHIA,PA.]",39.9523993,-75.1635899
"THE WINDSOR, NEW YORK,N.Y.",40.7530743,-73.8941257659466
"The Mayfair Room",33.8210507,-84.3685224748069
"Fairmont Hotel",41.8860637,-87.6211080196667
"LOUISVILLE, KY",38.2542376,-85.759407
"SAVOY HOTEL",51.5100312,-0.120268715784764
"PAVILLON, ZURICH,[SWITZERLAND]",47.3666913,8.539431
"Sprungli",47.54717545,7.58907184854169
"The Warwick Hotel",40.7624636,-73.9780939766681
"BALTIMORE COUNTY, MD",39.4445243,-76.6483482
"ROANOKE,VA;",37.274532,-79.9602096795782
"Le Cafe Jardin",54.2813377,-0.400304925483867
"HOT SPRINGS, N.C.",35.8923253,-82.8290318
"AUDITORIUM HOTEL,[CHICAGO, IL]",41.9253235,-87.7700097242894
"57 BROAD STREET, NEW YORK, NY",40.6255432,-74.0772994766436
"13 BROADWAY, NY",40.7622318,-73.9256493
"TACOMA, [WA?}",47.2495798,-122.4398746
"MELBOURNE,AUSTRALIA",-37.8142176,144.9631608
"QUEEN CITY CLUB, CINCINNATI, OH",39.1007548,-84.5063309
"300 BOWERY, NEW YORK",40.724667,-73.9928001032497
"NORFOLK, VA",36.8889933,-76.2481624
"(BENGAL, INDIA?)",22.9964948,87.6855882
"53 VESEY STREET, [NEW YORK, NY]",40.7114441,-74.0087501
"Le Bristol",51.45044,-2.60046631911506
"HARTFORD GOLF CLUB, HARTFORD, CT",41.79425215,-72.7226616768087
"LOS ANGELES, CA;",34.054935,-118.244476
"UNION LEAGUE, THE, PHILADELPHIA, PA",39.9500822,-75.1644755
"98 BARCLAY ST., NEW YORK, NY",40.7135972,-74.0115941
"AMSTERDAM,HOLLAND",52.3745403,4.89797550561798
"BELFAST, IRELAND",54.5969869,-5.9300992
"MERCHANTS CLUB,NY",40.7403988,-73.9986292
"WEST NEW BRIGHTON, STATEN ISLAND, NY",40.6345481,-74.1120867
"The House of Lords",51.4988068,-0.1248381
"Restaurant Antoine",43.6189555,6.765163
"MERCHANTS' CLUB",42.510552,-90.6787527
"(?FLA?)",49.4322041,1.8010393
"Sebastians",51.232456,-0.329025290693431
"CINCINNATI,OH",39.1014537,-84.5124602
"Engine House No 5",52.6548064,-0.1397566
"Brussels Restaurant",50.8465573,4.351697
"Alfredo",14.6121367,120.988816
"Savoy Plaza",40.07242505,-88.2506545277525
"SAINT LOUIS CLUB",16.187637,-15.2954315
"NASSAU,NP,BAHAMAS",25.0467409,-77.3182216369678
"ROANOKE, VA;",37.274532,-79.9602096795782
"FRAUNCES TAVERN, NY(?)",40.7034048,-74.0113933
"The Gold Room",33.8210507,-84.3685224748069
"Trattoria Gatti",45.3628611,10.6803815181026
"TRANSPORTATION CLUB, NEW YORK, NY",42.96201275,-78.4076398317794
"MIAMI BAY BISCAYNE,FLA.",25.683721,-80.158603
"CINCINNATI [OH]",39.1014537,-84.5124602
"127 FOURTH AVE. NY",42.7994953,-73.9497875
"THE ARLINGTON",32.701939,-97.1057149357776
"738 SIXTH AVENUE,NEW YORK,NY",42.7965419,-73.9519965
"BOND STREET, NY",40.634727,-74.130868
"WALDORF-ASTORIA [NY?]",8.97697515,-79.5247069037448
"ADIRONDACKS [NY]",47.4636438,3.2558402
"Charlie Brown's",51.5969619,0.0438496
"HOLLAND HOUSE [NY]",40.7177648,-73.8390901
"PALMENGARTEN,(GERMANY)",50.12393545,8.65547800655552
"69 LIBERTY STREET [NYC]",40.7090787,-74.010155
"LONG BEACH, LI, [NY];",35.2539514,33.9050102
"WORCESTER, MASS;",42.2625932,-71.8022934
"AT SEA",52.07223795,4.22276968954109
"Martinelli's",38.8384399,-97.6093841
"Kystens Perle",55.87110135,9.81928872452588
"233 SANDS STREET, BROOKLYN, NY",40.7000846,-73.980946546869
"UNIVERSITY CLUB",40.44419235,-79.9568608175991
"Jonathans'",52.023002,-0.7460251
"HOTEL CHELSEA [ATLANTIC CITY, NJ]",39.35188375,-74.4471154856462
"161 BOWERY, NEW YORK",40.71963535,-73.993952313174
"CAPETOWN [SOUTH AFRICA?]",-33.9224048,18.4157172
"178 & 180 MADISON ST.",53.4676692,-2.1580646
"SHANLEY'S",56.1247238,-3.1414738
"(UNION LEAGUE?)",35.50278,-97.5057753025794
"[PHILADELPHIA, PA?]",39.9523993,-75.1635899
"QUEBEC, CANADA",52.4760892,-71.8258668
"Cafe "Alte Bastion"",52.5103801,13.4086608
"GRAND HOTEL, MELBOURNE, (AUSTRALIA?)",-37.8200975,144.9542549
"HOTEL KENMORE, (?)",47.7573202,-122.2440148
"Savini",43.8590043,11.9657685
"MINNEAPOLIS CLUB; MINNEAPOLIS, MN",44.97485825,-93.2696485149861
"THE ARGYLE, BROOKLYN, NY",40.640431,-73.966174
"Indo Chine",51.8704011,0.3655362
"PHIL,PA",50.4899685,2.84203947413793
"Georges Blanc",46.2200726,4.9895958
"EN ROUTE SHANGHAI, CHINA",36.0767047,120.3195996
"A Stockholm restaurant",59.2106054,17.9414317067122
"CHICAGO ATHLETIC ASSOCIATION",41.8818739,-87.62520285
"ATLANTIC CITY,NJ",39.3642852,-74.4229351
"WINDSOR HOTEL,(NY)",40.7530743,-73.8941257659466
"Schultheiss",52.1132189,9.36200626633416
"BANGKOK, THAILAND",13.7538929,100.8160803
"NIAGARA FALLS,NY",43.1131874,-79.0314256
"LA HAYE,[FRANCE]",49.28731885,-1.59947145457169
"UNION SQUARE HOTEL [NEW YORK]",43.009735,-78.194919
"RECTOR'S, NEW YORK, NY",42.862298,-74.016515
"Hotel d'Angleterre",48.855856,2.3332916
"TREMONT TEMPLE, BOSTON, MASS.",42.3573197,-71.0608844
"6 PARK PLACE",38.9589794,-95.2882564
"MURRAY HILL HOTEL [NY]",40.7481574,-73.97875
"R.M.S. " CAMPANIA"",33.4106947,-82.2901231
"[ROUND TABLE CLUB]",54.544664,-2.7850296
"Le Cirque",-45.9507447,50.4532037
"[ADELAIDE, AUSTRALIA]",-34.9274284,138.599899
"LONG BRANCH, NJ",40.3042778,-73.9923596
"(BUFFALO, NY?)",42.8867166,-78.8783922
"726 BROADWAY, NY",40.7292215,-73.9932385
"BOSTON MA",42.3604823,-71.0595678
""ST. LOUIS"",38.6272733,-90.1978889
"DETROIT, MI",42.3486635,-83.0567375
"[FRANKFURT, GERMANY?]",50.110653,8.682093
"(NY?)",43.1561681,-75.8449946
"Gambrinus",40.7720029,-81.4187272
"CHARLOTTE,NC",35.2270869,-80.8431268
"BOHEMIAN CLUB, SAN FRANCISCO,[CA]",37.7880234,-122.4113765
"ELLICOTT CLUB, BUFFALO, NY",42.734504,-78.7314182
"54 BEAVER STREET [NEW YORK, NY];",42.649199,-73.755595
"THE PORTLAND, PORTLAND, OR",53.4801694,-2.23522423717829
"Hotel Bachmair",47.6954494,11.7640689
"Hotel Ritz",56.1509681,10.2034389
"DELMONICO'S,( NEW YORK)",40.7050005,-74.0102731
"HOTEL WINDSOR (MONTREAL, CANADA)",45.5019222,-73.5759535382973
"414 West 42nd Street",39.051882,-94.599521
"PORT SAID,EGYPT",31.099018,32.5192081641989
"PALACE HOTEL, SAN FRANCISCO, CA",37.7879475,-122.401917511984
"CORONADA BEACH, CA.",30.316243,-87.447656
"NH",43.32955115,-71.7997829
"BLACK HORSE PIKE, NJ",39.3606629,-74.4626548
"ALGONQUIN CLUB, BOSTON, MASS;",42.3512086,-71.081996
"La Taverna",46.890978,7.3088488
"St. Regis Hotel",41.9064383,12.4930151
"ASTOR HOUSE, SHANGHAI, CHINA",31.2460883,121.4863376
"EN ROUTE TO AUSTRALIA",43.6688809,-79.3905835
"Kleines Jacob",54.09532365,13.3733863401166
"MALONE,NY",44.84881,-74.295044
"135 THIRD AVE. NY",42.8002283,-73.9523152
"ANNAPOLIS, MD",38.9786401,-76.492786
"(CALIFORNIA?)",36.7014631,-118.7559974
"1515 BROADWAY, [NEW YORK, NY]",40.758063,-73.9862053
"WELLINGTON, THE, CHICAGO, IL",41.9361172,-87.6532479241562
"LOUISVILLE HOTEL",38.2542376,-85.759407
"WAKEFIELD,[ENGLAND]",53.6825669,-1.5000466
"PORTLAND,OR.",45.5202471,-122.6741949
"HUNGARY",47.1817585,19.5060937
"EN ROUTE, DANVILLE, VA",45.8114615,-0.1042933
"ALTOONA, PA;",40.518681,-78.394736
"COPLEY SQUARE HOTEL, BOSTON, MA",42.3483133,-71.0786322
"HOTEL MANHATTAN,NY",40.7902778,-73.9597222
"Drury's Restaurant",52.9781824,-0.0207042
"AUDITORIUM HOTEL ANNEX, (?), IL",39.74611905,-83.80787645
"China",25.4915799,-98.9811115045569
"SAINT LOUIS, MO",48.541544,2.6596918
"Berkeley",37.8708393,-122.2728639
"ChinChin",-41.4335176,-72.9368596
"LONDON, ENGLAND",51.5073219,-0.1276474
"NYC",40.7306458,-73.9866136
"AUDITORIUM, (?)",46.6997331,10.0966659479341
"EN ROUTE  "FRIEDRICH DER GROSSE"",51.5617123,7.2583333
"WASHINGTON DC",38.8949549,-77.0366456
"(PARIS,FRANCE)",48.8566101,2.3514992
"HOTEL BRUNSWICK, NEW YORK",42.7359115,-73.5615043
"RAUSCHER'S",49.8913611,9.0414595
"LINTON HOTEL",46.266657,-100.232892
"PROVIDENCE,RI;",51.4325529,-2.6640439
""THE ARGYLE"",33.110156,-97.1794098014704
"WINDSOR CASTLE, [ENGLAND]",51.48382,-0.604132579198226
"Hotel Berlin",52.5040512,13.352515
"THE UNION LEAGUE CLUB",41.8778615,-87.6300000694436
"HOTEL MARLBOROUGH, [NEW YORK, NY]",41.694462,-74.049207
"CRITERION",51.50957575,-0.133979994104615
"Park Lane; 299 Park Avenue",53.540368,-2.3045071
"PALAZZO DELLA CONSULTA, ITALY",41.8991429,12.4876379237836
"SOUTH NATICK, MA",42.2737081,-71.3161688
"NEWARK,NJ",40.735657,-74.1723667
"Lespinasse",43.7077986,1.3854591
"Park lane",41.5998169,-73.4070654
"BELLEVUE-STRATFORD, [PHILADELPHIA, PA]",39.94908785,-75.1648650745882
"EN ROUTE WASHINGTON-ATLANTA",14.2800654,120.9732154
"SARATOGA SPRINGS, NY.",43.0821793,-73.7853915
"BAR HARBOR [ME]",44.3864565,-68.2118570811003
"MADISON SQUARE, NEW YORK, [NY]",42.875882,-75.6802581
"Hotel Schwarzer Bock",49.14012935,10.067602835698
"HOTEL LAFAYETTE",-34.9078432,-56.1907174
"SARATOGA, NY",43.0833231,-73.8712155
"[ROME, ITALY]",41.8933203,12.4829321
"THE AUDITORIUM [CHICAGO, IL]",41.9253235,-87.7700097242894
"SHERRY'S, NY",41.368572,-73.6096154
"[COPENHAGEN, DENMARK]",55.6867243,12.5700724
"COLONIAL HOTEL;CLEVELAND,OH",41.51043215,-81.5656865120966
"Ratskeller",53.0761656,8.80729572955413
"BLEECKER ST. NY",40.7298969,-74.0022301
"COLUMBUS HOTEL,NY",42.6839611,-75.3726723
"ORIENTAL,DALLAS,TEXAS",32.9687994,-96.6991281
"Sheraton",-12.5995446,-66.2687436
"La Coupole",-49.593103,70.2340307
"ATLANTIC CITY, NJ;",39.3642852,-74.4229351
"PHILADELPHIA, [PA]",39.9523993,-75.1635899
"393 FULTON STREET,NY",42.6464468,-73.7552657
"Yale Club of New York",42.8064569,-76.9199618
"BRUNSWICK,THE,BOSTON,[MASS]",42.31193,-71.083337
"WALDORF [NY]",50.3004935,19.389955
"Southern Pacific",34.391601,-118.922362
"WASHINGTON, D.C.",38.8949549,-77.0366456
"[OLD POINT COMFORT, VA]",34.4152759,-117.8336737
"PARIS, FRANCE(?)",48.8566101,2.3514992
"DELMONICO'S [NEW YORK]",40.7050005,-74.0102731
"ATLANTIC CITY, NJ",39.3642852,-74.4229351
"LINCOLN CLUB, THE, BROOKLYN, NY",40.6670592,-73.9265128818998
"1222 SUTTER STREET, SAN FRANCISCO, CA",37.789373,-122.4074748
"CAMPOBELLO ISLAND",39.8306135,-84.161051
"Shun Lee West",40.7727866,-73.9813124
"HOTEL MARLBOROUGH, (?)",-41.47447475,173.833026257761
"Le Cap",49.645432,5.97732470394558
"BELLEVUE-STRATFORD, PHILADELPHIA, PA",39.94908785,-75.1648650745882
"HOTEL BRUNSWICK",35.1887794,-114.0538781
"NASSAU, BAHAMAS",25.0783456,-77.3383331
"BUCKINGHAM PALACE, LONDON, ENGLAND",51.50084055,-0.14298972457541
"The Swan Hotel",51.1258676,0.2571784
"The Ground Floor",54.6006552,-5.8778864
"ST. PETERSBURG.RUSSIA",59.938732,30.316229
"HOEL FLANDERS",50.7987525,5.522928
"COLORADO SPRINGS, CO",38.8339578,-104.8253485
"KURFURSTENDAMM, [GERMANY]",52.5000976,13.3071494
"[LONDON,ENGLAND]",51.5073219,-0.1276474
"Park Lane",41.5998169,-73.4070654
"90 MONTGOMERY STREET, JERSEY CITY, NJ",40.7186356,-74.0477773
"2 Cultures",44.4925093,3.3784013
"[TROY, NY]",40.5754919,-74.1051637
"THE BELLEVUE-STRATFORD, PHILADELPHIA, PA",39.94908785,-75.1648650745882
"TRANSPORTATION CLUB [NY]",42.96201275,-78.4076398317794
"THE ARLINGTON (WASHINGTON DC?)",38.8903961,-77.0841585
"LAKE GEORGE,NY",43.62761305,-73.5498006333629
"PAQUEBOT "LA BRETAGNE"",48.1241104,-1.2109199
"Scott's Restaurant",39.8462942,-120.0924251
"Hotel Goldener Hirsch",47.7998874,13.0409524
"96 & 98 BARCLAY ST., NEW YORK, NY",40.7135972,-74.0115941
"Paradis Barcelona",41.4397791,2.215436
"HELENA,MT",46.592712,-112.036109
"DEPEW,NY",42.9022047,-78.6956723
"54 BEAVER ST. NEW YORK CITY",40.7050111,-74.0126271
"MERCANTILE CLUB,ST.LOUIS, [MISSOURI]",38.611297,-90.3381746
"O. Henry's",33.2089215,-87.5707287
"Oak Bar",55.8488189,-4.2001555
"Beverly Hills Hotel",5.5646691,-0.2060044
"TOLEDO, OH",41.6786754,-83.5127283
"INDIANAPOLIS, IN",39.7683331,-86.1583502
"Hotel Hessischer Hof",50.4312363,8.67076465014998
"MANILA, P.I.",25.4486646,-100.9650523
"PARK ROW BUILDING, [NY]",40.7130882,-74.000754
"FORT ORANGE CLUB",42.65426855,-73.7600180528056
"Don the Beachcomber",33.7254614,-118.079026
"[WASHINGTON,DC]",38.8949549,-77.0366456
"PLANKINTON HOUSE",43.714461,-98.485005
"122-124 S. CLARK STREET, CHICAGO [IL];",41.8738143,-87.6306554
"BOSTON,MASS",42.3604823,-71.0595678
"ST. DENIS HOTEL; NY",46.9044548,3.0676183
"Chanterelle",45.3790438,2.8141347
"137 E. MADISON ST. CHICAGO, IL",41.8820535,-87.6276404
"Restaurant Ritz",34.7531581,-94.236324
"SALTERS' HALL, LONDON, ENGLAND",51.51813005,-0.0922289979757586
"Carte",47.6751462,0.2445853
"UNION SQUARE, NEW YORK, NY",43.009735,-78.194919
"IRVING PLACE AND 15TH STREET, NEW YORK, NY",42.6913543,-73.7244433
"Restaurant Kervansaray",40.114151,36.494648
"Richmond Beer Garden",51.4836089,-0.306100780427201
"CHATEAU DE RAMBOUILLET, [FRANCE]",48.6454066,1.81732105915276
"SARATOGA, [NY]",43.0833231,-73.8712155
"MURRAY HILL HOTEL, NEW YORK CITY",40.7481574,-73.97875
"QUEEN CITY CLUB (CINCINNATI OH?)",39.1007548,-84.5063309
"236 WEST 116TH STREET, NEW YORK",40.8037738,-73.9542565
"NEW YORK CITY; DELMONICO'S",40.7050005,-74.0102731
"Zum Dortmunder",48.7751638,9.1655633
"HOTEL PFISTER",-36.8220087,-73.0332371
"Chemists' Club",-40.9499268,175.6612426
"PHILADELPHIA, PA",39.9523993,-75.1635899
"SHERRYS, NY",41.368572,-73.6096154
"AUDITORIUM HOTEL, CHICAGO [IL]",41.9253235,-87.7700097242894
"METROPOLITAN CLUB, [?NEW YORK, NY]",40.76486385,-73.9719356710202
"Le Bernardin",44.9577343,5.0363777
"NEW ALGONQUIN CLUB",42.3512086,-71.081996
"DELMONICO'S, [NEW YORK, N.Y.]",40.7050005,-74.0102731
"CRYSTAL PALACE, LONDON, ENGLAND",51.4193664,-0.0711328
"YOUNG'S HOTEL [?]",38.8986836,-83.2060162
"HOTEL BELMONT [NEW YORK]",42.2231241,-78.0344506
"JERSEY CITY, NJ",40.7281575,-74.0776417
"ALBANY CLUB, ALBANY, NY",42.6511674,-73.754968
"BOSTON,MASS;",42.3604823,-71.0595678
"Tao Tao Restaurant",51.46257775,7.01329774287154
"EN ROUTE",45.19732665,-0.0546160040294407
"RHODE ISLAND",41.7962409,-71.5992372
"ST.GEORGE HOTEL",34.04917295,-118.245320344226
"Allard",53.4013361,-113.5284737
"FIFTH AVENUE HOTEL [NY]",42.7976632,-73.9527343
"NEW YORK, NY [?]",40.7306458,-73.9866136
"SCOVILLE HOUSE",37.4539768,-83.7199167
"FRANKFURT, GERMANY",50.110653,8.682093
"AUDITORIUM HOTEL, (?CHICAGO, IL?)",41.9253235,-87.7700097242894
"S.S. MANITOBA",-17.4030416,-61.9967784
"DELMONICO'S,(NY?)",40.7050005,-74.0102731
"FORT MONROE,VIRGINIA",37.00427465,-76.3068955428012
"DETROIT,MI",42.3486635,-83.0567375
"The Five Flies",-33.924872,18.4174638
"48 BUSH ST. SAN FRANCISCO, CA",37.7906729,-122.4047879
"CAFE CAR;",46.6552161,16.1697534
"SODA SPRINGS, ID",42.6543652,-111.6046687
"LA FAYETTE,INDIANA",39.619235,-85.179378
"ASHVILLE, NC",35.7371844,-78.7859789
"Hotel Del Monte",36.6007933,-121.8691196
"THE YATES",42.6444444,-77.112177
"Glocken",48.1008343,12.6494848
"DELMONICO'S, N.Y.",40.7050005,-74.0102731
